,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_rate,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_with_curr_manager,rate_avg
388,42,0,2,201,1,1,4,1,517,2,0,95,3,1,2,1,0,20490,3,0,16,3,2,1,8,5,3,5,2,2,6928.666666666667
389,37,0,2,1305,1,10,4,1,518,3,1,49,3,2,4,2,2,21123,2,1,12,3,4,0,18,2,2,1,0,1,7492.333333333333
390,43,0,2,982,1,12,3,1,520,1,1,59,2,4,5,2,0,4345,1,0,11,3,3,1,25,3,3,25,10,9,1795.3333333333333
391,40,0,2,555,1,2,3,3,521,2,0,78,2,2,2,3,1,13436,6,0,22,4,2,1,20,3,3,1,0,0,4689.666666666667
392,54,0,2,821,1,5,2,3,522,1,1,86,3,5,5,1,1,8509,4,0,11,3,3,1,24,4,2,4,2,2,3138.6666666666665
393,34,0,0,1381,2,4,4,2,523,3,0,72,3,2,7,3,1,12740,9,0,15,3,1,1,6,3,3,3,2,2,4731.0
394,31,0,2,480,1,7,2,3,524,2,0,31,3,2,4,1,1,4156,1,0,12,3,2,1,13,5,1,13,10,12,1555.6666666666667
395,43,0,1,313,1,21,3,3,525,4,1,61,3,1,2,4,1,15238,7,0,20,4,1,1,8,1,3,3,2,2,5204.0
396,43,0,2,1473,1,8,4,4,526,3,0,74,3,2,0,3,0,2227,4,1,14,3,4,0,8,3,3,5,2,2,1258.0
397,25,0,2,891,2,4,2,1,527,2,0,99,2,2,7,4,2,12090,1,1,11,3,2,0,5,3,3,5,4,3,4360.0
398,37,0,0,1063,1,25,5,3,529,2,0,72,3,2,6,3,1,23866,3,1,15,3,1,2,15,2,3,13,11,7,8333.666666666666
399,31,0,2,329,1,1,2,1,530,4,1,98,2,1,2,1,1,16193,1,0,12,3,3,1,4,3,3,4,2,2,5540.0
400,39,0,1,1218,1,1,1,1,531,2,1,52,3,5,3,3,0,8213,1,1,14,3,3,1,21,3,3,21,8,6,3161.0
401,56,0,1,906,2,6,3,1,532,3,0,86,4,4,7,1,1,18256,9,0,11,3,4,3,36,0,2,7,7,7,6416.0
402,30,0,2,1082,2,12,3,5,533,2,0,83,3,2,7,3,2,19558,0,0,11,3,2,0,6,6,3,5,4,4,6907.666666666667
403,41,0,2,645,2,1,3,2,534,2,1,49,4,3,7,1,1,19566,1,0,16,3,3,1,10,2,3,10,7,7,6753.333333333333
404,28,0,2,1300,1,17,2,3,536,3,1,79,3,2,2,1,0,13535,1,0,12,3,4,1,10,2,3,10,0,8,4971.333333333333
405,25,1,2,688,1,3,3,3,538,1,1,91,3,1,2,1,1,9396,5,0,13,3,3,1,6,5,3,2,2,2,3391.6666666666665
406,52,0,2,319,1,3,3,3,543,4,1,39,2,3,4,3,1,19609,2,1,14,3,3,0,28,4,3,5,4,4,6655.666666666667
407,45,0,2,192,1,10,2,1,544,1,1,69,3,1,6,4,1,9655,3,0,21,4,4,2,8,3,2,2,2,2,3305.3333333333335
408,52,0,2,1490,1,4,2,1,546,4,0,30,3,4,3,4,1,10310,2,0,13,3,4,0,31,2,1,5,2,4,3943.3333333333335
409,42,0,1,532,1,29,2,1,547,1,0,92,3,2,6,3,0,12932,2,0,11,3,2,1,19,3,3,5,4,2,4518.666666666667
410,30,0,2,317,1,2,3,1,548,3,0,43,1,2,4,4,2,24793,2,0,20,4,3,0,11,2,3,5,4,2,8384.333333333334
411,60,0,2,422,1,7,3,1,549,1,0,41,3,5,3,1,1,3854,5,0,11,3,4,0,33,5,1,29,8,10,1439.0
412,46,0,2,1485,1,18,3,3,550,3,0,87,3,2,4,3,0,26314,2,0,14,3,3,1,19,5,2,10,7,8,9295.333333333334
413,42,0,1,1368,1,28,4,5,551,4,0,88,2,2,0,4,1,4386,0,0,11,3,4,3,7,4,4,6,5,4,1947.3333333333333
414,24,1,2,1448,2,1,1,5,554,1,0,62,3,1,8,2,2,21972,1,1,16,3,2,0,6,4,3,5,3,4,7827.333333333333
415,34,1,1,296,2,6,2,2,555,4,0,33,1,1,8,3,0,12253,0,0,16,3,4,1,3,3,2,2,2,0,4194.0
416,38,0,1,1490,1,2,2,1,556,4,1,42,3,1,2,4,1,12106,1,1,23,4,3,1,1,3,3,1,0,0,4546.0
417,40,0,2,1398,2,2,4,1,558,3,0,79,3,5,3,3,1,13022,0,0,14,3,4,0,21,2,3,20,15,12,4833.0
418,26,0,2,1349,1,23,3,1,560,1,0,90,3,1,6,4,0,3032,1,0,22,4,2,2,3,3,1,3,2,2,1490.3333333333333
419,30,0,0,1400,1,3,3,1,562,3,1,53,3,1,2,4,1,16734,4,0,15,3,3,1,9,3,1,5,3,4,6062.333333333333
420,29,0,2,986,1,3,4,3,564,2,1,93,2,3,5,3,1,21526,1,0,18,3,3,0,10,2,3,10,2,7,7535.0
421,29,1,2,408,1,25,5,5,565,3,0,71,2,1,6,2,1,18300,5,0,16,3,2,0,6,2,4,2,2,1,6259.666666666667
422,19,1,2,489,0,2,2,5,566,1,1,52,2,1,1,4,2,18437,1,0,12,3,3,0,1,3,4,1,0,0,6326.0
423,30,0,0,1398,2,22,4,4,567,3,0,69,3,3,7,1,1,2890,0,0,11,3,3,0,10,3,3,9,8,8,1452.3333333333333
424,57,0,2,210,2,29,3,2,568,1,1,56,2,4,3,4,0,22102,3,0,12,3,3,1,32,3,2,1,0,0,7456.0
425,50,0,2,1099,1,29,4,1,569,2,1,88,2,4,3,3,1,9314,0,0,15,3,2,1,28,2,3,27,10,7,3500.3333333333335
426,30,0,0,1116,1,2,3,3,571,3,0,49,3,1,2,4,2,7181,0,0,14,3,3,0,12,2,2,11,7,7,2782.0
427,60,0,1,1499,2,28,3,2,573,3,0,80,2,3,7,1,1,2845,4,0,19,3,4,0,22,5,4,18,13,11,1474.6666666666667
428,47,0,2,983,1,2,2,3,574,1,0,65,3,2,4,4,0,7389,5,0,13,3,3,3,20,2,3,5,0,4,2812.3333333333335
429,46,0,2,1009,1,2,3,1,575,1,1,51,3,4,5,3,1,2288,6,0,13,3,3,0,26,2,1,3,2,1,1116.0
430,35,0,2,144,1,22,3,1,577,4,1,46,1,1,2,3,2,19225,0,0,15,3,3,0,6,2,3,5,4,3,6471.666666666667
431,54,0,2,548,1,8,4,1,578,3,0,42,3,2,2,3,2,23428,7,0,11,3,3,0,19,3,3,1,0,0,8006.0
432,34,0,2,1303,1,2,4,1,579,4,1,62,2,1,6,3,0,8416,3,0,12,3,3,1,14,3,3,7,3,7,3260.3333333333335
433,46,0,2,1125,2,10,3,2,580,3,0,94,2,3,7,4,1,11563,2,1,19,3,3,1,15,3,3,3,2,2,4260.666666666667
434,31,0,2,1274,1,9,1,1,581,3,1,33,3,3,4,2,0,14394,1,0,25,4,4,1,13,6,4,13,8,8,5233.666666666667
435,33,1,2,1277,1,15,1,3,582,2,1,56,3,3,3,3,1,24619,7,1,12,3,4,0,15,2,4,7,6,7,8650.666666666666
436,33,1,2,587,1,10,1,3,584,1,1,38,1,1,2,4,0,6705,7,0,13,3,1,3,8,2,3,4,3,3,2443.3333333333335
437,30,0,2,413,2,7,1,2,585,4,1,57,3,1,8,2,2,18398,0,0,14,3,1,0,4,3,3,3,2,2,6289.333333333333
438,35,0,2,1276,1,16,3,1,586,4,1,72,3,3,0,3,1,14295,4,1,12,3,3,0,10,2,3,8,7,0,5214.333333333333
439,31,1,1,534,1,20,3,1,587,1,1,66,3,3,0,3,1,22908,3,0,12,3,1,0,12,2,3,1,0,0,7836.0
440,34,1,1,988,0,23,3,0,590,2,0,43,3,3,1,1,0,11533,9,1,15,3,3,3,11,2,3,3,2,2,4188.0
441,42,0,1,1474,1,5,2,4,591,2,1,97,3,1,2,3,1,9260,4,0,17,3,4,1,8,4,3,2,2,0,3610.3333333333335
442,36,0,0,635,2,10,4,3,592,2,1,32,3,3,7,4,2,15318,1,0,14,3,4,0,10,3,2,10,3,7,5328.333333333333
443,22,1,1,1368,1,4,1,5,593,3,1,99,2,1,2,3,2,9129,5,0,16,3,3,0,4,3,3,2,2,2,3532.0
444,48,0,2,163,2,2,5,2,595,2,0,37,3,2,7,4,1,19658,2,0,14,3,1,1,14,2,3,9,7,7,6619.333333333333
445,55,0,2,1117,2,18,5,1,597,1,0,83,3,4,3,2,2,9873,3,0,23,4,4,0,37,2,3,10,9,7,3691.0
446,41,0,0,267,2,10,2,1,599,4,1,56,3,2,7,4,2,13430,7,0,14,3,4,0,16,3,3,14,3,10,4584.333333333333
447,35,0,2,619,2,1,3,2,600,2,1,85,3,2,7,3,1,18659,9,0,11,3,3,0,15,2,3,11,9,9,6454.333333333333
448,40,0,2,302,1,6,3,1,601,2,0,75,3,4,4,3,2,20364,7,0,15,3,3,0,22,3,3,20,6,13,6913.666666666667
449,39,0,1,443,1,8,1,1,602,3,0,48,3,1,2,3,1,17872,1,0,11,3,1,1,8,3,3,8,3,7,6121.0
450,31,0,2,828,2,2,1,1,604,2,1,77,3,2,7,4,2,8346,4,1,13,3,3,0,10,2,4,6,5,5,3083.6666666666665
451,42,0,2,319,1,24,3,3,605,4,1,56,3,3,4,1,1,6950,1,1,21,4,4,1,10,5,2,10,9,8,2441.6666666666665
452,45,0,2,561,2,2,3,4,606,4,1,61,3,2,7,2,1,16177,0,0,19,3,2,1,9,3,4,8,7,7,5599.666666666667
453,26,1,1,426,0,17,4,1,608,2,0,58,3,1,1,3,0,22808,0,1,11,3,2,1,8,2,2,7,7,0,7764.0
454,29,0,2,232,1,19,3,5,611,4,1,34,3,2,4,4,0,22645,4,0,12,3,2,2,8,2,4,3,2,2,7637.0
455,33,0,2,922,1,1,5,3,612,1,0,95,4,4,5,3,0,22578,4,0,19,3,3,1,10,2,3,6,1,5,7865.0
456,31,0,2,688,2,7,3,1,613,3,1,44,2,3,3,4,0,25291,9,0,21,4,3,1,10,3,2,5,4,1,8674.333333333334
457,18,1,1,1306,2,5,3,2,614,2,1,69,3,1,8,2,2,8059,1,1,14,3,4,0,0,3,3,0,0,0,3144.6666666666665
458,40,0,0,1094,2,28,3,4,615,3,1,58,1,3,7,1,0,11373,3,0,15,3,3,1,20,2,3,1,0,1,4175.0
459,41,0,0,509,1,2,4,4,616,1,0,62,2,2,0,3,2,2112,2,1,17,3,1,0,10,3,3,8,7,7,894.3333333333334
460,26,0,2,775,2,29,2,3,618,1,1,45,3,2,7,3,0,4267,5,0,12,3,1,2,8,5,3,0,0,0,1695.6666666666667
461,35,0,2,195,2,1,3,3,620,1,0,80,3,2,7,3,2,6698,1,0,16,3,4,0,5,3,3,5,4,3,2324.3333333333335
462,34,0,2,258,2,21,4,1,621,4,1,74,4,2,7,4,2,19921,1,0,12,3,4,0,10,3,3,10,7,7,6751.0
463,26,1,2,471,1,24,3,5,622,3,1,66,1,1,2,4,2,23213,1,1,18,3,2,0,1,3,1,1,0,0,7916.666666666667
464,37,0,2,799,1,1,3,5,623,2,0,59,3,3,4,4,2,23848,4,0,17,3,4,0,12,3,4,6,5,2,8235.333333333334
465,46,0,1,1034,1,18,1,3,624,1,0,86,3,3,0,3,1,8984,5,0,11,3,4,0,28,3,2,2,2,2,3368.0
466,41,0,2,1276,2,2,5,1,625,2,0,91,3,4,3,1,1,5626,7,0,16,3,2,1,22,2,3,18,16,8,2331.0
467,37,0,0,142,2,9,4,3,626,1,1,69,3,3,7,2,0,24666,1,0,13,3,4,1,9,6,3,9,5,7,8292.333333333334
468,52,0,2,956,1,6,2,5,630,4,1,78,3,2,6,1,0,22087,3,1,12,3,2,2,18,3,3,10,9,9,7707.0
469,32,1,0,1474,2,11,4,4,631,4,1,60,4,2,7,3,1,23914,8,0,12,3,4,0,6,2,3,4,2,2,8482.666666666666
470,24,0,1,535,2,24,3,3,632,4,1,38,3,1,8,4,1,5530,0,0,13,3,3,2,3,3,3,2,2,1,2034.3333333333333
471,38,0,2,1495,1,10,3,3,634,3,0,76,3,2,0,3,1,22174,3,0,19,3,3,1,18,4,3,1,0,0,7915.0
472,37,0,2,446,1,1,4,1,635,2,0,65,3,2,4,2,1,15701,6,0,12,3,2,1,8,2,2,6,5,3,5404.0
473,49,0,2,1245,1,18,4,1,638,4,1,58,2,5,5,3,0,2125,1,1,17,3,3,1,31,5,3,31,9,9,1142.6666666666667
474,24,0,2,691,1,23,3,3,639,2,1,89,4,1,6,4,1,21630,1,1,11,3,2,2,6,3,3,6,5,4,7470.0
475,26,0,2,703,2,28,2,2,641,1,1,66,3,2,7,2,1,7428,1,0,20,4,4,2,6,5,4,5,3,4,2732.3333333333335
476,24,0,2,823,1,17,2,4,643,4,1,94,2,1,2,2,1,9100,1,0,21,4,4,1,1,2,3,1,0,0,3339.0
477,50,0,1,1246,0,3,3,3,644,1,1,99,3,5,3,2,1,7999,1,0,11,3,3,1,32,2,3,32,5,7,3114.6666666666665
478,25,0,2,622,2,13,1,3,645,2,1,40,3,1,8,3,1,26376,1,0,11,3,3,0,7,1,3,7,4,6,9012.666666666666
479,24,1,1,1287,1,7,3,1,647,1,0,55,3,1,2,3,1,14168,1,1,16,3,4,1,6,4,3,6,3,2,5170.0
480,30,1,1,448,2,12,4,1,648,2,1,74,2,1,8,1,1,14470,1,0,18,3,3,1,1,2,4,1,0,0,4997.333333333333
481,34,0,2,254,1,1,2,1,649,2,1,83,2,1,6,4,1,22794,1,1,13,3,4,1,6,3,3,6,5,3,7710.333333333333
482,31,1,2,1365,2,13,4,3,650,2,1,46,3,2,7,1,0,11512,2,0,17,3,3,0,9,2,1,3,1,2,4307.666666666667
483,35,0,2,538,1,25,2,4,652,1,1,54,2,2,2,4,2,14004,4,0,14,3,4,0,9,3,3,3,2,2,4865.333333333333
484,31,0,2,525,2,6,4,3,653,1,1,66,4,2,7,4,0,6219,4,0,22,4,4,2,13,4,4,7,7,7,2270.0
485,27,0,2,798,1,6,4,3,655,1,0,66,2,1,6,3,0,5013,0,0,12,3,3,2,6,5,2,5,3,3,1959.0
486,37,0,2,558,2,2,3,2,656,4,1,75,3,2,7,3,1,3010,4,1,11,3,3,1,17,3,2,3,0,0,1214.3333333333333
487,20,0,2,959,1,1,3,1,657,4,0,83,2,1,6,2,2,11757,1,0,13,3,4,0,1,0,4,1,0,0,4266.333333333333
488,42,0,2,622,1,2,4,1,659,3,0,81,3,2,0,4,1,5718,1,0,13,3,2,2,10,4,3,10,2,2,2140.3333333333335
489,43,0,2,782,1,6,4,4,661,2,1,50,2,4,5,4,0,2671,4,1,14,3,3,1,21,3,2,1,0,0,1167.6666666666667
490,38,0,2,362,1,1,1,1,662,3,0,43,3,1,6,1,2,14561,3,0,17,3,4,0,8,3,2,0,0,0,4988.666666666667
491,43,0,1,1001,1,9,5,3,663,4,1,72,3,2,2,3,0,19627,3,1,13,3,2,1,10,3,3,8,7,7,6900.0
492,48,0,2,1236,1,1,4,1,664,4,0,40,2,4,3,1,1,17997,7,0,11,3,1,1,21,3,1,3,2,2,6424.333333333333
493,44,0,2,1112,0,1,4,1,665,1,0,50,2,2,1,3,2,26894,4,0,11,3,2,0,10,1,4,2,2,2,9352.0
494,34,0,2,204,2,14,3,5,666,3,0,31,3,1,8,3,0,2912,1,1,18,3,4,2,8,3,3,8,2,6,1049.0
495,27,1,2,1420,2,2,1,2,667,3,1,85,3,1,8,1,0,16346,0,0,11,3,2,1,5,3,3,4,3,2,5950.333333333333
496,21,0,2,1343,2,22,1,5,669,3,1,49,3,1,8,3,2,24444,1,0,11,3,3,0,3,2,3,3,2,2,8612.0
497,44,0,2,1315,1,3,4,4,671,4,1,35,3,5,3,4,1,9358,4,1,12,3,1,1,26,2,4,2,2,1,3569.3333333333335
498,22,0,2,604,1,6,1,3,675,1,1,69,3,1,6,3,1,12145,0,0,20,4,4,0,3,3,3,2,2,2,4272.666666666667
499,33,0,2,1216,2,8,4,2,677,3,1,39,3,2,7,3,0,20431,0,0,12,3,4,0,6,3,3,5,0,2,7228.666666666667
500,32,0,2,646,1,9,4,1,679,1,0,92,3,2,6,4,1,18089,1,1,12,3,4,1,6,2,2,6,4,5,6275.666666666667
501,30,0,1,160,1,3,3,3,680,3,0,71,3,1,6,3,0,22653,1,0,20,4,3,1,1,2,3,1,0,0,7628.0
502,53,0,2,238,2,1,1,3,682,4,0,34,3,2,7,1,2,7507,7,0,20,4,4,0,18,2,4,14,7,10,2593.0
503,34,0,2,1397,1,1,5,1,683,2,1,42,3,1,6,4,1,7660,1,0,12,3,4,1,10,4,2,10,9,8,3033.0
504,45,1,1,306,2,26,4,1,684,1,0,100,3,2,7,1,1,5630,2,0,14,3,4,2,5,4,3,1,1,0,2012.0
505,26,0,2,991,1,6,3,1,686,3,0,71,3,1,2,4,1,17759,1,1,13,3,3,1,3,2,3,3,2,2,6273.666666666667
506,37,0,2,482,1,3,3,4,689,3,1,36,3,3,4,3,1,9606,1,0,15,3,3,1,10,2,3,10,7,8,3374.6666666666665
507,29,0,2,1176,2,3,2,3,690,2,0,62,3,2,7,3,1,3487,1,0,14,3,1,1,6,5,2,6,0,2,1575.0
508,35,0,2,1017,1,6,4,1,691,2,1,82,1,2,6,4,2,19368,1,0,13,3,2,0,17,3,3,17,11,8,6822.333333333333
509,33,0,1,1296,1,6,3,1,692,3,1,30,3,2,0,4,0,5335,3,0,23,4,3,1,15,2,1,13,11,7,2220.3333333333335
510,54,0,2,397,0,19,4,3,698,3,1,88,3,3,1,2,1,6729,2,0,15,3,3,1,16,1,4,9,7,1,2404.6666666666665
511,36,0,2,913,1,9,2,3,699,2,1,48,2,2,4,2,0,13934,2,1,11,3,3,1,13,2,3,3,2,2,4965.0
512,27,0,2,1115,1,3,4,3,700,1,1,54,2,1,6,4,2,15174,0,0,13,3,4,0,5,0,3,4,2,1,5447.666666666667
513,20,1,2,1362,1,10,1,3,701,4,1,32,3,1,6,3,2,26999,1,1,11,3,4,0,1,5,3,1,0,1,9464.333333333334
514,33,1,1,1076,1,3,3,1,702,1,1,70,3,1,6,1,2,3164,1,1,11,3,1,0,10,3,3,10,8,7,1436.6666666666667
515,35,0,0,727,1,3,3,1,704,3,1,41,2,1,2,3,1,16900,1,0,18,3,3,2,1,3,3,1,0,0,5889.333333333333
516,23,0,2,885,1,4,3,3,705,1,1,58,4,1,6,1,1,8544,2,0,16,3,1,1,5,3,4,3,2,2,3162.3333333333335
517,25,0,2,810,2,8,3,1,707,4,1,57,4,2,7,2,1,15678,0,0,22,4,3,1,4,4,3,3,2,2,5515.0
518,38,0,2,243,2,7,4,2,709,4,0,46,2,2,7,4,2,7791,0,0,20,4,1,0,8,2,3,7,7,5,2693.3333333333335
519,29,0,1,806,1,1,4,1,710,2,1,76,1,1,6,4,0,18959,1,0,18,3,4,1,10,5,3,10,7,8,6613.666666666667
520,48,0,2,817,2,2,1,2,712,2,1,56,4,2,7,2,1,18597,3,0,12,3,4,0,12,3,3,2,2,2,6490.0
521,27,0,1,1410,2,3,1,3,714,4,0,71,4,2,7,4,0,16673,1,1,20,4,2,2,6,3,3,6,5,4,6051.333333333333
522,37,0,2,1225,1,10,2,1,715,4,1,80,4,1,6,4,2,15232,3,0,17,3,1,0,4,2,3,1,0,0,5512.333333333333
523,50,0,2,1207,1,28,1,3,716,4,1,74,4,1,2,3,1,3297,1,1,11,3,3,3,20,3,3,20,8,8,1526.0
524,34,0,2,1442,1,9,3,3,717,4,0,46,2,3,0,2,2,17654,1,0,14,3,2,0,9,3,4,8,7,7,6380.666666666667
525,24,1,2,693,2,3,2,1,720,1,0,65,3,2,7,3,2,24785,9,0,14,3,1,0,4,3,3,2,2,0,8514.333333333334
526,39,0,2,408,1,2,4,5,721,4,0,80,2,2,0,3,2,20978,1,0,11,3,1,0,20,4,3,20,7,10,7155.333333333333
527,32,0,2,929,2,10,3,2,722,4,1,55,3,2,7,4,2,21703,1,0,12,3,4,0,10,2,2,10,7,8,7562.333333333333
528,50,1,1,562,2,8,2,5,723,2,1,50,3,2,7,3,1,23452,3,1,14,3,1,1,18,4,3,4,3,3,8021.333333333333
529,38,0,2,827,1,1,4,1,724,2,0,33,4,2,0,4,2,19383,0,0,13,3,3,0,10,4,2,9,7,8,6747.666666666667
530,27,0,2,608,1,1,2,1,725,3,0,68,3,3,4,1,1,6009,1,0,11,3,4,0,9,3,3,9,7,7,2228.3333333333335
531,32,0,2,1018,1,3,2,1,727,3,0,39,3,3,5,4,2,19373,3,0,15,3,4,0,10,6,3,7,7,7,6810.0
532,47,0,2,703,2,14,4,2,728,4,1,42,3,2,7,1,2,11825,2,0,12,3,4,0,20,2,3,7,7,7,4190.0
533,40,0,1,580,2,5,4,1,729,4,1,48,2,3,7,1,1,23772,5,1,21,4,3,1,20,2,3,18,13,12,8133.333333333333
534,53,0,2,970,1,7,3,1,730,3,1,59,4,4,5,3,1,13514,3,0,19,3,3,0,32,3,3,5,1,3,4847.666666666667
535,41,0,2,427,0,10,4,0,731,2,1,73,2,5,3,4,0,8861,3,0,15,3,2,3,23,2,2,21,6,6,3120.3333333333335
536,60,0,2,1179,2,16,4,2,732,1,1,84,3,2,7,1,2,11924,8,0,14,3,4,0,10,1,3,2,2,2,4395.666666666667
537,27,0,1,294,1,10,2,1,733,4,1,32,3,3,4,1,0,4809,1,0,21,4,3,2,9,4,2,9,7,7,1711.6666666666667
538,41,0,2,314,0,1,3,0,734,4,1,59,2,5,3,3,1,19562,1,0,12,3,2,1,22,3,3,22,7,10,6645.0
539,50,0,2,316,2,8,4,2,738,4,1,54,3,1,8,2,1,9983,7,0,15,3,4,1,4,2,3,2,2,2,3451.0
540,28,1,2,654,1,1,2,1,741,1,0,67,1,1,6,2,2,3872,7,1,13,3,4,0,10,4,3,7,7,7,1531.0
541,36,0,0,427,1,8,3,1,742,1,0,63,4,3,5,1,1,20335,9,0,14,3,1,1,10,2,3,8,7,5,6941.666666666667
542,38,0,2,168,1,1,3,1,743,3,0,81,3,3,4,3,2,15397,4,1,14,3,4,0,10,4,4,1,0,0,5215.333333333333
543,44,0,0,381,1,24,3,3,744,1,1,49,1,1,2,3,2,2104,2,0,14,3,3,0,9,5,3,5,2,4,844.6666666666666
544,47,0,1,217,2,3,3,3,746,4,0,49,3,4,7,3,0,10225,9,1,12,3,4,2,28,2,2,22,2,13,3497.0
545,30,0,2,501,2,27,5,2,747,3,1,99,3,2,7,4,0,25275,7,0,23,4,4,1,10,2,2,8,7,7,8625.0
546,29,0,2,1396,2,10,3,1,749,3,1,99,3,1,8,3,2,2755,1,0,11,3,3,0,1,6,3,1,0,0,1416.6666666666667
547,42,1,1,933,1,19,3,3,752,3,1,57,4,1,6,3,0,20366,6,1,12,3,4,0,7,2,3,2,2,2,7118.666666666667
548,43,0,1,775,2,15,3,1,754,4,1,47,2,2,7,4,1,23683,3,0,18,3,3,1,7,5,3,2,2,2,8168.333333333333
549,34,0,2,970,1,8,2,3,757,2,0,96,3,2,0,3,2,7360,3,0,11,3,4,0,10,2,3,5,1,3,2808.6666666666665
550,23,0,2,650,1,9,1,3,758,2,1,37,3,1,2,1,1,4344,1,0,14,3,4,1,5,2,4,4,3,2,1677.0
551,39,0,2,141,0,3,3,0,760,3,0,44,4,2,1,2,1,18767,9,0,15,3,3,1,12,3,1,8,3,6,6317.333333333333
552,56,0,2,832,1,9,3,3,762,3,1,81,3,4,0,4,1,20420,7,0,11,3,3,0,30,1,2,10,7,1,7111.0
553,40,0,2,804,1,2,1,3,763,4,0,86,2,1,6,4,2,22929,0,1,20,4,4,0,5,2,2,4,2,3,7939.666666666667
554,27,0,2,975,1,7,3,3,764,4,0,55,2,2,0,1,2,23398,8,0,19,3,1,0,9,2,1,7,6,7,8142.666666666667
555,29,0,2,1090,2,10,3,2,766,4,1,83,3,1,8,2,0,17967,1,0,14,3,4,2,2,2,3,2,2,2,6380.0
556,53,0,2,346,1,6,3,1,769,4,1,86,3,2,2,4,2,10919,2,0,17,3,4,0,19,4,3,2,2,2,3783.6666666666665
557,35,0,0,1225,1,2,4,1,771,4,0,61,3,2,0,1,0,4761,2,0,11,3,1,1,16,2,4,1,0,0,2015.6666666666667
558,32,0,1,430,1,24,4,1,772,1,1,80,3,2,2,4,1,21146,1,0,15,3,4,2,10,2,3,10,8,7,7218.666666666667
559,38,0,2,268,1,2,5,3,773,4,1,92,3,1,6,3,1,20471,6,1,13,3,2,1,6,0,1,1,0,1,6943.666666666667
560,34,0,2,167,1,8,5,1,775,2,0,32,3,2,4,1,0,4187,3,0,14,3,3,1,7,3,3,0,0,0,1462.0
561,52,0,2,621,2,3,4,2,776,3,1,31,2,4,3,1,1,10084,1,0,11,3,1,0,34,3,4,34,6,16,3578.6666666666665
562,33,1,2,527,1,1,4,4,780,4,1,63,3,1,6,4,2,5207,1,1,13,3,3,0,10,2,2,10,9,8,1932.3333333333333
563,25,0,2,883,2,26,1,3,781,3,0,32,3,2,7,4,2,22807,1,0,23,4,2,0,6,5,2,6,5,4,7907.333333333333
564,45,0,2,954,2,2,2,5,783,2,1,46,1,2,8,3,2,12388,0,0,13,3,1,0,9,3,3,8,7,1,4462.666666666667
565,23,0,2,310,1,10,1,3,784,1,1,79,4,1,6,3,2,19630,1,0,18,3,4,0,2,3,3,2,2,2,6673.0
566,47,1,1,719,2,27,2,1,785,2,0,77,4,2,7,3,2,10339,4,1,12,3,4,0,8,2,3,5,4,3,3711.6666666666665
567,34,0,2,304,2,2,3,4,786,4,1,60,3,2,7,4,2,18686,1,0,22,4,3,0,6,5,3,6,5,4,6350.0
568,55,1,2,725,1,2,3,3,787,4,1,78,3,5,3,1,1,21199,5,1,13,3,4,1,24,2,3,5,2,4,7334.0
569,36,0,0,1434,2,8,4,1,789,1,1,76,2,3,7,1,2,14229,1,0,15,3,2,0,10,1,3,10,7,9,5246.333333333333
570,52,0,0,715,1,19,4,3,791,4,1,41,3,1,6,4,1,26589,0,0,18,3,1,1,5,3,3,4,3,2,9115.0
571,26,0,1,575,1,1,2,1,792,1,0,71,1,1,2,4,0,5288,3,0,14,3,1,1,5,2,3,2,2,0,1978.0
572,29,0,2,657,1,27,3,3,793,2,0,66,3,2,0,3,1,25549,4,0,12,3,1,1,11,3,2,8,7,1,8757.333333333334
573,26,1,2,1146,2,8,3,5,796,4,1,38,2,2,7,1,2,3064,6,0,17,3,3,0,6,2,2,4,3,2,1416.0
574,34,0,2,182,1,1,4,1,797,2,0,72,4,1,6,4,2,13551,2,0,16,3,3,0,10,2,3,4,2,3,4601.666666666667
575,54,0,2,376,1,19,4,3,799,4,0,95,3,2,4,1,0,22670,9,1,11,3,2,2,9,4,3,5,3,4,7713.666666666667
576,27,0,1,829,2,8,1,2,800,3,1,84,3,2,7,4,1,24008,0,0,19,3,2,1,5,3,3,4,2,1,8307.0
577,37,0,2,571,1,10,1,1,802,4,0,82,3,1,6,1,0,19905,0,1,13,3,2,2,6,3,2,5,3,3,6852.666666666667
578,38,0,1,240,1,2,4,1,803,1,0,75,4,2,4,1,2,26085,6,1,12,3,4,0,17,2,3,15,7,12,8800.0
579,34,0,2,121,1,2,4,3,804,3,0,86,2,1,6,1,2,7530,1,0,11,3,3,0,6,3,3,6,5,3,2579.0
580,35,0,2,384,2,8,4,1,805,1,0,72,3,1,8,4,1,20317,1,0,16,3,2,1,3,1,2,3,2,2,6924.333333333333
581,30,0,2,921,1,1,3,1,806,4,1,38,1,1,2,3,1,24375,3,0,21,4,3,2,7,2,3,2,2,2,8444.666666666666
582,40,0,1,791,1,2,2,3,807,3,0,38,4,2,0,2,1,9931,1,0,24,4,4,1,8,2,3,8,7,7,3586.6666666666665
